offer_changed_notification_id,seller_id,seller_positive_feed_back_rating,listing_price,is_amazon,is_fulfilled_by_amazon
227608193,A2L97JA8DAGJXC,80.0,$216.68,False,False
227608193,AHJM7E5IBQ5BD,78.0,$219.40,False,False
227608193,A1RYF3YULTYH7O,82.0,$225.91,False,False
227608193,A26FDUJGRDJMV6,82.0,$227.70,False,False
227608193,A3PSQ47AYZWPII,72.0,$201.47,False,False
227608193,A3507MDIA5D1K5,80.0,$194.83,False,False
227608193,A1L4LS2KNDBWYV,84.0,$193.12,False,False
227608193,A1AIN99ZVEPO7B,89.0,$192.78,False,False
227608193,A1COIXT69Y8KR,79.0,$185.92,False,False
227608193,AY4K41KW4WECP,85.0,$183.26,False,False
227608193,A4CV8HPUIYLAS,90.0,$178.95,False,False
227608193,A2R2RITDJNW1Q6,91.0,$119.49,True,True
227608193,A3N8QSA4G1FAKC,88.0,$174.70,False,False
227608193,A16TLDXIT2T97H,82.0,$174.46,False,False
227608193,A2F8QH83YSA2LG,70.0,$161.94,False,False
227608195,A1COIXT69Y8KR,79.0,$250.27,False,False
227608195,A2R2RITDJNW1Q6,91.0,$175.49,True,True
227608195,A2CZSWO0UACZFH,78.0,$247.56,False,False
227608195,A26YLYFFSVKSNX,87.0,$250.49,False,False
227608195,A1RYF3YULTYH7O,82.0,$263.64,False,False
227608195,A2F8QH83YSA2LG,70.0,$268.21,False,False
227608195,A2L97JA8DAGJXC,80.0,$268.71,False,False
227608195,A1FYA2G4M1W0LX,85.0,$258.91,False,False
227608195,AIJP7UMTW4R7L,84.0,$255.98,False,False
227608195,A35BKNF7G8DU3K,82.0,$251.78,False,False
227608195,A357DXKF6TUWJ3,93.0,$276.05,False,False
227608195,A3N8QSA4G1FAKC,88.0,$294.71,False,False
227608195,A3BBGQF3LT7QDY,70.0,$333.94,False,False
227608195,A1L4LS2KNDBWYV,84.0,$352.45,False,False
227608195,A2CK5NG72UVSTT,83.0,$353.05,False,False
227608195,A1AM344VXS14P5,74.0,$358.31,False,False
227608195,A3C8VUFPRQ0DLI,89.0,$250.49,False,False
227608195,A1Z3YG7Y60J3IU,85.0,$279.71,False,False
227608195,A2UUWCCR4G5EFA,90.0,$272.10,False,False
227608197,A3IHZ5U56GDR3K,92.0,$21.88,False,False
227608197,A1KJ39WXBDAONQ,79.0,$21.88,False,False
227608197,A2AFRRKDAYUET7,93.0,$22.99,False,False
227608211,A1L4LS2KNDBWYV,84.0,$30.45,False,False
227608211,A3K90JHFOGRITA,75.0,$28.41,False,False
227608211,A14RGF7JMHGJUF,84.0,$28.21,False,False
227608211,A3SBDOAENTRT1F,94.0,$28.06,False,False
227608211,A2YBJFQP6ZATGX,0.0,$27.03,False,False
227608211,A3SQ9YFE6CSCS0,79.0,$27.03,False,False
227608211,A1QGT7XPJGNXV8,60.0,$24.88,False,False
227608211,A26KJ4KHR7EE8V,33.0,$23.98,False,False
227608211,AV0T9DSHYUFO1,93.0,$20.61,False,False
227608211,A2BOB7LSRVJ59D,0.0,$20.60,False,False
227608211,A36QS91G5AFJTL,100.0,$20.59,False,False
227608211,A2R2RITDJNW1Q6,91.0,$13.91,True,True
227608225,A2TQ84ZXM9986D,98.0,$23.83,False,True
227608225,A1BHSMIW6A86AG,97.0,$23.95,False,True
227608225,A23FRFYRN648VT,95.0,$32.72,False,False
227608225,AOO2TUI4HXUN6,96.0,$33.07,False,False
227608225,A23FRFYRN648VT,95.0,$33.73,False,True
227608228,A2R2RITDJNW1Q6,91.0,$131.49,True,True
227608228,A2D1V4G697JR2,88.0,$165.99,False,False
227608228,A2F8QH83YSA2LG,70.0,$167.62,False,False
227608228,A16TLDXIT2T97H,82.0,$182.58,False,False
227608228,A3N8QSA4G1FAKC,88.0,$182.64,False,False
227608228,A35BKNF7G8DU3K,82.0,$184.00,False,False
227608228,A2R16RKDIOEAAC,85.0,$184.99,False,False
227608228,A4CV8HPUIYLAS,90.0,$187.09,False,False
227608228,AIJP7UMTW4R7L,84.0,$187.21,False,False
227608228,A1COIXT69Y8KR,79.0,$187.56,False,False
227608228,A2HOB5EDTCUMW,93.0,$188.46,False,False
227608228,A3C8VUFPRQ0DLI,89.0,$188.87,False,False
227608228,A26YLYFFSVKSNX,87.0,$188.88,False,False
227608228,ACCDISCV276J5,0.0,$190.36,False,False
227608228,AHJM7E5IBQ5BD,78.0,$192.06,False,False
227608228,AY4K41KW4WECP,85.0,$191.59,False,False
227608228,A3507MDIA5D1K5,80.0,$200.56,False,False
227608228,A2L97JA8DAGJXC,80.0,$199.36,False,False
227608228,A26FDUJGRDJMV6,82.0,$198.60,False,False
227608231,A32R72KZVMBB0H,92.0,$46.99,False,True
227608231,A32R72KZVMBB0H,92.0,$46.99,False,False
227608231,A3K90JHFOGRITA,75.0,$47.67,False,False
227608231,A1L4LS2KNDBWYV,84.0,$51.01,False,False
227608233,A2G88111572J8M,80.0,$68.98,False,False
227608233,A3K90JHFOGRITA,75.0,$74.01,False,False
227608233,A1W5W33B55GN7U,0.0,$90.75,False,False
227608233,A6529OGS7MXME,100.0,$90.75,False,False
227608233,A3PCY0X927RJ2U,90.0,$104.74,False,False
227608233,A3SQ9YFE6CSCS0,79.0,$68.99,False,False
227608238,A1BHSMIW6A86AG,97.0,$132.99,False,False
227608238,AFRNKI74GERH4,92.0,$149.99,False,False
227608238,A1BHSMIW6A86AG,97.0,$132.99,False,False
227608238,AYX4QZIGCPIZG,83.0,$132.99,False,False
227608238,A3TX4YUK2VIRSQ,86.0,$132.99,False,False
227608238,A19NXYPR29N4VV,91.0,$146.29,False,False
227608239,A2R2RITDJNW1Q6,91.0,$76.51,True,True
227608239,AMTZGT1D53HY9,94.0,$90.46,False,False
227608239,A16TLDXIT2T97H,82.0,$102.06,False,False
227608239,A284PRV19Y1MTF,91.0,$102.64,False,False
227608239,A26YLYFFSVKSNX,87.0,$111.17,False,False
227608239,A26YLYFFSVKSNX,87.0,$111.19,False,False
227608239,A3N8QSA4G1FAKC,88.0,$114.23,False,False
227608239,A1COIXT69Y8KR,79.0,$114.33,False,False
227608239,A1GC2PJ2W4TJYR,82.0,$136.66,False,False
227608239,A2QEDBAIQ8XTZU,91.0,$120.69,False,False
227608239,A2CK5NG72UVSTT,83.0,$148.38,False,False
227608239,A1LHBFLA45J1ZL,95.0,$131.12,False,False
227608239,A2L97JA8DAGJXC,80.0,$118.62,False,False
227608239,A35NDGS1SZBSYR,70.0,$133.02,False,False
227608244,AFRNKI74GERH4,92.0,$199.25,False,False
227608244,A3E4OFKND1HKHN,88.0,$185.99,False,False
227608244,AYX4QZIGCPIZG,83.0,$185.99,False,False
227608244,AY4K41KW4WECP,85.0,$185.99,False,False
227608244,A1D7W3VVAG6J35,78.0,$185.99,False,False
227608251,A28Y22Z185UIQP,91.0,$41.47,False,False
227608251,A1L4LS2KNDBWYV,84.0,$30.05,False,False
227608251,A3K90JHFOGRITA,75.0,$28.41,False,False
227608251,A3SBDOAENTRT1F,94.0,$28.06,False,False
227608251,A14RGF7JMHGJUF,84.0,$27.46,False,False
227608251,A3SQ9YFE6CSCS0,79.0,$27.03,False,False
227608251,AV0T9DSHYUFO1,93.0,$20.65,False,False
227608251,AV0T9DSHYUFO1,93.0,$20.61,False,False
227608251,A2R2RITDJNW1Q6,91.0,$17.80,True,True
227608251,AVN8HB4SUXJLC,100.0,$8.79,False,False
227608254,A2LH8DUZ1Q6T63,86.0,$559.99,False,False
227608254,A2LH8DUZ1Q6T63,86.0,$559.99,False,True
227608254,A2O561G1SPZ87O,89.0,$705.99,False,False
227608254,A2XRNG59MPHP8E,50.0,$699.99,False,False
227608254,A3K90JHFOGRITA,75.0,$566.30,False,False
227608255,AE78PB5T4N73S,92.0,$314.99,False,False
227608255,AFD3YB3MPK3U3,90.0,$314.99,False,False
227608255,A27F0VSG73P1QR,89.0,$314.99,False,False
227608255,A3RLTJQ3XY10TY,87.0,$299.95,False,False
227608255,A1B2H8VTZM671M,89.0,$279.99,False,False
227608255,A1L4LS2KNDBWYV,84.0,$279.99,False,False
227608258,A3K90JHFOGRITA,75.0,$52.28,False,False
227608258,A1L4LS2KNDBWYV,84.0,$46.63,False,False
227608258,A2R2RITDJNW1Q6,91.0,$32.89,True,True
227608258,A2S5G2QI5MZGC,91.0,$39.00,False,False
227608259,A16RYMG5GPM6MM,56.0,$115.22,False,False
227608259,AHXJ9FOH6WJOH,96.0,$106.65,False,False
227608259,A3KDX6YGL8Y6TV,93.0,$103.26,False,False
227608259,AQ2CZ6MY1SO4N,84.0,$103.23,False,False
227608259,A2US7V7R17VOE7,84.0,$102.28,False,False
227608259,A2B2TXVNKFJH7I,78.0,$97.18,False,False
227608259,A3CKS1A2OVM3V7,97.0,$92.53,False,False
227608259,AS0PXIYF5SBCV,86.0,$94.03,False,False
227608259,A30DGGRQPDAP9Y,81.0,$93.99,False,False
227608259,A385T4ZSNIY2X9,92.0,$93.29,False,False
227608259,A1U81AMQ7783Y2,90.0,$81.95,False,False
227608259,A218A76M4AUC7Y,78.0,$90.57,False,False
227608259,AEP1P7GCUEII4,87.0,$89.91,False,False
227608259,A2SUV43V2CKNNU,93.0,$89.76,False,False
227608259,A2R2RITDJNW1Q6,91.0,$71.39,True,True
227608259,A3TLY47US33C3C,82.0,$97.18,False,False
227608266,A3HMJXUHOVHWIQ,55.0,$292.50,False,False
227608266,A2XXEGKDK22L4B,100.0,$292.98,False,False
227608266,A1QHS68EUIGE90,94.0,$293.80,False,False
227608266,A1YNZIKC4BH3JG,100.0,$293.98,False,False
227608266,A1U864Y1D4D6KK,0.0,$292.50,False,False
227608266,AG4WAWG0SIRKQ,0.0,$295.05,False,False
227608266,AVMFKWXG1QK8E,91.0,$295.30,False,False
227608266,A37PKE3OMY3XTF,75.0,$292.97,False,False
227608266,ATON7OTZL8JTX,44.0,$292.92,False,False
227608266,A1FCN9G4JFQ3R8,100.0,$292.90,False,False
227608266,A3UDPIB8H9A046,100.0,$292.85,False,False
227608266,A1DCYI0VFEFFNX,0.0,$292.85,False,False
227608266,A21R3ANQ39KQL2,30.0,$292.85,False,False
227608266,A1Y1CQXS6R29EL,87.0,$295.71,False,False
227608266,A2MMAG4G97CJ1J,0.0,$292.80,False,False
227608266,A3IREM9MY8MJLU,78.0,$292.50,False,False
227608266,A1YABCTLF2BC5D,82.0,$295.80,False,False
227608266,A32VHD4EXILB03,71.0,$293.77,False,False
227608266,A3BDBMV99DLMY2,88.0,$293.64,False,False
227608281,A36CD4VBOETE59,91.0,"$1,789.00",False,False
227608281,A70W6TBLAYLN5,86.0,"$1,909.58",False,False
227608281,A22E1MEWQ9UQMX,85.0,"$1,789.00",False,True
227608281,AGOKDG42D8KUC,86.0,"$1,789.00",False,False
227608281,A2B5L3G0F5UVO,94.0,"$1,789.00",False,False
227608281,AXU0Z02202XDD,85.0,"$1,789.00",False,False
227608281,A3N0LFM77402,90.0,"$1,789.00",False,False
227608295,A11JITW5BFLEFK,99.0,$107.00,False,True
227608295,ASHWCHMMSFRG3,74.0,$106.96,False,False
227608301,A2R2RITDJNW1Q6,91.0,$149.99,True,True
227608301,A3K90JHFOGRITA,75.0,$160.03,False,False
227608301,A2G88111572J8M,80.0,$166.87,False,False
227608301,A14RGF7JMHGJUF,84.0,$170.14,False,False
227608301,A1QFM750CLWIW0,81.0,$173.04,False,False
227608301,A3SQ9YFE6CSCS0,79.0,$177.14,False,False
227608301,A1ZFIQ5R9XW978,60.0,$180.06,False,False
227608301,A91BJJXA0I814,60.0,$182.88,False,False
227608301,A2XLJWGM84F1TR,100.0,$182.90,False,False
227608301,A3LM6MPU09BOTZ,75.0,$187.49,False,False
227608301,A3BP133LRBKOSY,0.0,$191.00,False,False
227608301,A3Q5VIZU7OL3C1,33.0,$192.69,False,False
227608301,AGI7RQDEKNN2Q,58.0,$192.69,False,False
227608301,A3MJA212ES3MN5,94.0,$183.00,False,False
227608301,A2AO3B4G8VRMVN,100.0,$195.04,False,False
227608301,A1HXUZB629LH9L,50.0,$192.69,False,False
227608301,A1EW14G4Z4ABX2,79.0,$199.91,False,False
227608301,A3MF73XCL1XLS0,77.0,$197.50,False,False
227608301,A3DOJLQLY33AOC,78.0,$199.24,False,False
227608304,A16RYMG5GPM6MM,56.0,$148.88,False,False
227608304,A1475CCQ884959,93.0,$140.28,False,False
227608304,A218A76M4AUC7Y,78.0,$108.83,False,False
227608304,A2R2RITDJNW1Q6,91.0,$105.38,True,True
227608304,A385T4ZSNIY2X9,92.0,$111.30,False,False
227608304,AUZK0RXELMFIU,92.0,$114.71,False,False
227608304,A35DL6C7BAXYRR,98.0,$117.89,False,False
227608304,AEP1P7GCUEII4,87.0,$120.59,False,False
227608304,A1UCARVZOUM1FI,89.0,$149.58,False,False
227608304,A2B2TXVNKFJH7I,78.0,$121.42,False,False
227608304,A1U81AMQ7783Y2,90.0,$118.95,False,False
227608304,A1BTNKSQQ2XGLL,94.0,$133.17,False,False
227608304,A3KDX6YGL8Y6TV,93.0,$136.49,False,False
227608304,AHXJ9FOH6WJOH,96.0,$137.24,False,False
227608304,A3TLY47US33C3C,82.0,$121.42,False,False
227608304,A2US7V7R17VOE7,84.0,$122.86,False,False
227608304,AQ2CZ6MY1SO4N,84.0,$133.85,False,False
227608319,A2TI5WR4CT30H3,96.0,$243.38,False,False
227608319,ALDL03W0JQU74,77.0,$155.28,False,False
227608319,A3K90JHFOGRITA,75.0,$147.47,False,False
227608319,A2R2RITDJNW1Q6,91.0,$124.99,True,True
227608332,A3LM6MPU09BOTZ,75.0,$193.04,False,False
227608332,A2NRKYPEFFAXSE,100.0,$132.99,False,False
227608332,A3MF73XCL1XLS0,77.0,$123.65,False,False
227608332,A2VQHH6YIODW8U,93.0,$122.17,False,False
227608332,A392KKNP3SICX6,78.0,$122.17,False,False
227608332,A2VQHH6YIODW8U,93.0,$122.16,False,False
227608332,A3SBDOAENTRT1F,94.0,$113.57,False,False
227608332,A3SQ9YFE6CSCS0,79.0,$107.93,False,False
227608332,AV7VLYS8S2EX,0.0,$104.97,False,False
227608332,A2G88111572J8M,80.0,$104.96,False,False
227608332,A1QFM750CLWIW0,81.0,$103.84,False,False
227608332,A3K90JHFOGRITA,75.0,$93.34,False,False
227608332,A2R2RITDJNW1Q6,91.0,$84.15,True,True
227608332,A14RGF7JMHGJUF,84.0,$110.06,False,False
227608333,A3K90JHFOGRITA,75.0,$215.60,False,False
227608333,A2R2RITDJNW1Q6,91.0,$211.99,True,True
227608333,A1QFM750CLWIW0,81.0,$211.29,False,False
227608336,A3AXQ0BZN4QB63,100.0,$34.99,False,True
227608336,A1VRERFXPALEBB,97.0,$33.95,False,True
227608336,ACYI26ATBDU9H,98.0,$33.88,False,True
227608336,A28Q2LKXK0CT8,100.0,$33.00,False,True
227608336,AMVM7FKRNPSMX,97.0,$32.98,False,True
227608336,A3LCR1R0AGKDWK,100.0,$32.98,False,True
227608336,AZ1MQ3QFNI7KO,99.0,$35.50,False,True
227608336,A33LQSIEX3QUIH,100.0,$29.30,False,False
227608336,A1DF3V5V7RGS85,100.0,$35.50,False,True
227608336,A3C8ATMLY2XC8O,100.0,$35.50,False,True
227608336,A3PCCQJDDYUQAP,95.0,$35.80,False,False
227608336,A1W9QH4ZTIRNYR,99.0,$34.99,False,True
227608341,A218A76M4AUC7Y,78.0,$90.54,False,False
227608341,A3CKS1A2OVM3V7,97.0,$92.53,False,False
227608341,A86M66Z7Z0Z95,98.0,$92.74,False,False
227608341,A385T4ZSNIY2X9,92.0,$93.29,False,False
227608341,A3KDX6YGL8Y6TV,93.0,$94.47,False,False
227608341,A3TLY47US33C3C,82.0,$97.18,False,False
227608341,AXCB29L39I26U,97.0,$82.99,False,False
227608341,A1U81AMQ7783Y2,90.0,$89.95,False,False
227608341,AQ2CZ6MY1SO4N,84.0,$103.23,False,False
227608341,AHXJ9FOH6WJOH,96.0,$106.09,False,False
227608341,A1GOB83EPEAX55,100.0,$114.88,False,False
227608341,A16RYMG5GPM6MM,56.0,$115.22,False,False
227608341,A3OBVFXPWUMQWD,88.0,$115.52,False,False
227608341,A2US7V7R17VOE7,84.0,$102.28,False,False
227608341,A2R2RITDJNW1Q6,91.0,$72.79,True,True
227608361,A30DGGRQPDAP9Y,81.0,$153.49,False,False
227608361,A3CKS1A2OVM3V7,97.0,$120.48,False,False
227608361,A218A76M4AUC7Y,78.0,$108.81,False,False
227608361,A2R2RITDJNW1Q6,91.0,$110.29,True,True
227608361,A385T4ZSNIY2X9,92.0,$111.30,False,False
227608361,AS0PXIYF5SBCV,86.0,$112.19,False,False
227608361,A3TLY47US33C3C,82.0,$121.42,False,False
227608361,AQ2CZ6MY1SO4N,84.0,$133.85,False,False
227608361,A1U81AMQ7783Y2,90.0,$125.94,False,False
227608361,A3KDX6YGL8Y6TV,93.0,$136.22,False,False
227608361,A1GOB83EPEAX55,100.0,$146.43,False,False
227608361,A16RYMG5GPM6MM,56.0,$148.88,False,False
227608361,AHXJ9FOH6WJOH,96.0,$152.06,False,False
227608361,AKGKDHIG14442,82.0,$157.67,False,False
227608361,A2B2TXVNKFJH7I,78.0,$121.42,False,False
227608372,A2B2TXVNKFJH7I,78.0,$89.74,False,False
227608372,A2R2RITDJNW1Q6,91.0,$67.48,True,True
227608372,A1475CCQ884959,93.0,$96.02,False,False
227608372,A285ZHO2DMDOLG,91.0,$95.99,False,False
227608372,A1AM344VXS14P5,74.0,$94.26,False,False
227608372,A3TLY47US33C3C,82.0,$89.58,False,False
227608372,A2US7V7R17VOE7,84.0,$88.18,False,False
227608372,A284PRV19Y1MTF,91.0,$85.95,False,False
227608372,A2DMRSE65WGDKP,87.0,$77.20,False,False
227608372,A2FC38JO2NG3IO,75.0,$79.99,False,False
227608372,AQ2CZ6MY1SO4N,84.0,$82.19,False,False
227608372,APCF9MZYY8LJ3,89.0,$68.77,False,False
227608372,A35DL6C7BAXYRR,98.0,$79.89,False,False
227608372,AEP1P7GCUEII4,87.0,$77.46,False,False
227608372,A385T4ZSNIY2X9,92.0,$77.21,False,False
227608372,A3KDX6YGL8Y6TV,93.0,$72.30,False,False
227608372,A2SUV43V2CKNNU,93.0,$75.06,False,False
227608372,A1DI8UKCCZA06I,83.0,$85.33,False,False
227608372,A218A76M4AUC7Y,78.0,$75.21,False,False
227608398,A2R2RITDJNW1Q6,91.0,$47.79,True,True
227608398,A1BHSMIW6A86AG,97.0,$50.99,False,False
227608398,A6NWSV9DB2Z12,78.0,$131.99,False,False
227608398,A3K2NJ6IMMYYKL,54.0,$111.60,False,False
227608398,A3PTVZEAMUF6L5,92.0,$109.49,False,False
227608398,A2VWDN4R2C204T,51.0,$104.68,False,False
227608398,A1L9D0A8YQ4I2J,91.0,$93.39,False,False
227608398,A2R0FX412W1BDT,87.0,$92.94,False,False
227608398,A2CK5NG72UVSTT,83.0,$90.95,False,False
227608398,A14RGF7JMHGJUF,84.0,$89.18,False,False
227608398,A1XBPHGHAXLHDG,89.0,$88.39,False,False
227608398,AAZRLVTNON75Z,78.0,$81.68,False,False
227608398,A1T1R9Q3ML5YGI,88.0,$70.61,False,False
227608398,A12FY9W4KW1W5X,80.0,$62.59,False,False
227608398,A1PUHO6D4MM5FC,74.0,$59.99,False,False
227608398,A1BHSMIW6A86AG,97.0,$50.99,False,False
227608398,A42717TRWCXE4,89.0,$89.45,False,False
227608403,A2OWNE4YR46Y6Q,71.0,$557.20,False,False
227608403,A1NES5ICA1BOAB,0.0,$379.00,False,False
227608403,A12AJ06M20NLHC,80.0,$350.00,False,False
227608403,A2RP4VCLOBWX64,82.0,$352.92,False,False
227608403,A2ND1MQYOKAL37,100.0,$261.20,False,False
227608403,A28J7M7J30C1RS,0.0,$264.21,False,False
227608403,A2PZO24EUNNVR0,100.0,$264.21,False,False
227608403,A14RGF7JMHGJUF,84.0,$284.52,False,False
227608403,A3SQ9YFE6CSCS0,79.0,$302.31,False,False
227608403,A3MF73XCL1XLS0,77.0,$311.25,False,False
227608403,A3DOJLQLY33AOC,78.0,$328.10,False,False
227608403,A3SBDOAENTRT1F,94.0,$389.98,False,False
227608410,A29H18442XHM0S,79.0,$83.94,False,False
227608410,A1KJ39WXBDAONQ,79.0,$83.94,False,False
227608410,A56W1MQURYKK2,99.0,$83.94,False,False
227608410,A3IHZ5U56GDR3K,92.0,$83.94,False,False
227608445,A2SP7PATXBS8OB,97.0,$49.99,False,False
227608445,AQ00THL6ROLWA,100.0,$54.18,False,True
227608445,A2PDTOPRYPQ02I,94.0,$54.99,False,False
227608445,AUJQ8DOHHCFDD,91.0,$55.00,False,False
227608445,A14RGF7JMHGJUF,84.0,$58.52,False,False
227608445,A3BFTJF7TA5CPX,99.0,$55.52,False,True
227608445,A14HDZR2COAWY8,100.0,$55.53,False,True
227608445,A3KGNLL200UCI2,95.0,$56.96,False,False
227608445,A9VBWN1Q1U6E6,99.0,$56.99,False,False
227608445,A1B6QBLJWGCZW2,97.0,$57.86,False,True
227608445,A42717TRWCXE4,89.0,$58.25,False,False
227608445,A1PUHO6D4MM5FC,74.0,$49.99,False,False
227608445,A9VBWN1Q1U6E6,99.0,$49.99,False,True
227608445,AZS2MGJJ0FCTD,99.0,$39.99,False,True
227608445,A2JKSOUYOKW13,93.0,$42.99,False,False
227608445,A2R2RITDJNW1Q6,91.0,$38.99,True,True
227608445,A1XBPHGHAXLHDG,89.0,$38.02,False,False
227608445,AAZRLVTNON75Z,78.0,$35.56,False,False
227608445,A1HGNMNEKOYPYQ,82.0,$45.00,False,False
227608451,A36DN6OM8DIZBY,90.0,$27.99,False,False
227608462,AUEG7FB5ZD40D,74.0,$669.98,False,False
227608462,A1SRAT28XZZB78,100.0,$690.00,False,False
227608462,A10HLORM3B3SKO,81.0,$700.00,False,False
227608462,A2R0FX412W1BDT,87.0,$731.68,False,False
227608462,ASH1H6YCFH4EF,89.0,$749.00,False,False
227608462,A3RHPMGN2DL9XD,74.0,$826.58,False,False
227608462,A29PHU0KPCGV8S,73.0,$850.27,False,False
227608462,A284PRV19Y1MTF,91.0,$615.91,False,False
227608462,AKDENCFW3A9SI,78.0,$543.64,False,False
227608462,ASH1H6YCFH4EF,89.0,$449.00,False,False
227608462,ASH1H6YCFH4EF,89.0,$449.00,False,False
227608462,A3G4VHYTFI2H1X,81.0,$438.10,False,False
227608482,A219SZRA1MUQUZ,100.0,$39.47,False,False
227608482,A1AM344VXS14P5,74.0,$37.35,False,False
227608482,A1PYI5GFC0UEFZ,92.0,$36.64,False,False
227608482,A13S8DBR3CXXNE,27.0,$35.96,False,False
227608482,A6RYU6J37QF8K,91.0,$34.84,False,False
227608482,A1061HNO9OEDDI,75.0,$33.87,False,False
227608482,A14RGF7JMHGJUF,84.0,$33.68,False,False
227608482,A2366WH1330GYS,91.0,$32.12,False,False
227608482,AQNACJEM8PUJ1,69.0,$32.10,False,False
227608482,A3OAFWP2Y3XTDM,88.0,$29.17,False,False
227608482,APCF9MZYY8LJ3,89.0,$14.77,False,False
227608482,A2CK5NG72UVSTT,83.0,$27.39,False,False
227608482,A29PHU0KPCGV8S,73.0,$27.37,False,False
227608482,A3KDX6YGL8Y6TV,93.0,$27.34,False,False
227608482,A2D7WQ55XPDBNE,92.0,$26.80,False,False
227608482,A218A76M4AUC7Y,78.0,$25.71,False,False
227608482,A1737BUG3HBKXO,84.0,$24.11,False,False
227608482,A2R2RITDJNW1Q6,91.0,$19.99,True,True
227608482,A2ICC2QTO99APS,88.0,$34.40,False,False
227608485,A390YFMDP62DDZ,0.0,$95.00,False,False
227608485,A218A76M4AUC7Y,78.0,$114.68,False,False
227608485,A2CK5NG72UVSTT,83.0,$115.25,False,False
227608485,A14RGF7JMHGJUF,84.0,$117.95,False,False
227608485,A3TLY47US33C3C,82.0,$118.01,False,False
227608485,AS0PXIYF5SBCV,86.0,$114.96,False,False
227608485,A35DL6C7BAXYRR,98.0,$114.89,False,False
227608485,A2R2RITDJNW1Q6,91.0,$95.80,True,True
227608485,AXC0X3UM1WZP7,0.0,$114.26,False,False
227608485,A1PYB0QXU6SOEO,71.0,$113.41,False,False
227608485,A3KDX6YGL8Y6TV,93.0,$116.37,False,False
227608485,A3BMKG6N92ILUG,87.0,$111.54,False,False
227608485,A2BJG1KFAWHSKJ,83.0,$113.41,False,False
227608485,AFU7D1Z4UO933,95.0,$107.55,False,False
227608485,A4ZSBADJP7DJM,97.0,$105.29,False,False
227608485,AXCB29L39I26U,97.0,$104.99,False,False
227608485,A2XZ7JICGUQ1CX,0.0,$104.50,False,True
227608485,AQOEMPS2Z08UD,92.0,$99.99,False,False
227608485,A2D7WQ55XPDBNE,92.0,$117.22,False,False
227608513,A2R2RITDJNW1Q6,91.0,$48.89,True,True
227608513,A2NT0B5379CJFO,57.0,$79.00,False,False
227608513,APOKYV840HZ19,50.0,$105.90,False,False
227608523,A2NG77OW9EVQR4,76.0,$80.80,False,False
227608523,A2O2Z7HT2CUCL9,0.0,$74.29,False,False
227608523,A1L4LS2KNDBWYV,84.0,$73.55,False,False
227608523,A1BZKRV4BRWPE1,87.0,$61.87,False,False
227608523,A3TX4YUK2VIRSQ,86.0,$60.89,False,False
227608523,A1T1R9Q3ML5YGI,88.0,$55.15,False,False
227608523,A3V3GXHG4EI5ED,84.0,$55.04,False,False
227608523,AP4I3C6AVO63C,95.0,$54.49,False,False
227608523,A1NGVNOXG9HFYK,83.0,$53.80,False,False
227608523,A136VGG5GRPMUT,95.0,$52.33,False,False
227608523,A23PDHNR6JPV59,95.0,$51.99,False,False
227608523,A2CK5NG72UVSTT,83.0,$50.24,False,False
227608523,A23PDHNR6JPV59,95.0,$47.99,False,False
227608523,A36P5VLWH2BGHQ,81.0,$45.75,False,False
227608523,A23PDHNR6JPV59,95.0,$44.99,False,False
227608524,A3SBDOAENTRT1F,94.0,$50.20,False,False
227608524,A2712TO8EKOV5J,0.0,$50.00,False,False
227608524,A2LLZBG8LAJJ39,100.0,$47.99,False,True
227608524,A16TLDXIT2T97H,82.0,$51.84,False,False
227608524,A27BUQSY3E84IP,83.0,$45.85,False,False
227608524,A1JDGMJD2OGRY,86.0,$39.99,False,False
227608524,A1SV1BYDTUK2Z5,92.0,$42.91,False,False
227608524,A29PHU0KPCGV8S,73.0,$42.83,False,False
227608524,AAZRLVTNON75Z,78.0,$42.73,False,False
227608524,A2K6E5NASH359C,87.0,$42.52,False,False
227608524,A3I07C5PD33KVE,100.0,$34.99,False,True
227608524,A3TX4YUK2VIRSQ,86.0,$34.64,False,False
227608524,A1SV1BYDTUK2Z5,92.0,$32.99,False,True
227608524,A2II6LGQTY8VIA,91.0,$24.99,False,False
227608524,A2R2RITDJNW1Q6,91.0,$24.99,True,True
227608524,A1L4LS2KNDBWYV,84.0,$45.26,False,False
227608524,A35BKNF7G8DU3K,82.0,$57.47,False,False
227608524,A2XRMKDXM9XQNK,39.0,$65.99,False,False
227608524,A1P4Q6WVP7QBZ3,86.0,$58.48,False,False
227608529,A2R2RITDJNW1Q6,91.0,$23.42,True,True
227608530,A2JKSOUYOKW13,93.0,$809.99,False,False
227608531,A2DYBJADYRSDGM,77.0,$49.99,False,False
227608531,A3VZKFNMHAPZBO,69.0,$30.65,False,False
227608531,A2DR6NU7KWH6ZN,78.0,$29.20,False,False
227608531,A1MHQZ85JNRH4R,82.0,$36.74,False,False
227608532,A3N0LFM77402,90.0,$234.51,False,True
227608532,A1O1ZLUK2PZUH7,100.0,$329.36,False,False
227608532,A3SYQF4O13MTQQ,0.0,$334.86,False,False
227608532,A2LLS7SYKCBWI8,85.0,$225.57,False,False
227608532,A3N0LFM77402,90.0,$219.00,False,False
227608532,AGOKDG42D8KUC,86.0,$219.00,False,False
227608532,AI94959OAMK7T,92.0,$401.53,False,False
227608532,A29RW7VKFXQL3I,89.0,$243.52,False,False
