offer_changed_notification_id,num_competitors,num_fulfilled_by_amazon,amazon_present,min_price,max_feed_back_rating
227541566,4,1,True,69.95,94.0
227541934,1,0,False,179.99,63.0
227541980,9,2,True,82.49,100.0
227542216,2,1,False,19.99,96.0
227542218,12,0,False,175.37,100.0
227542449,7,2,True,118.78,100.0
227542584,17,1,True,32.99,96.0
227542693,1,0,False,218.82,93.0
227542704,3,2,True,199.99,94.0
227542780,8,0,False,187.14,90.0
227542827,8,1,True,187.28,91.0
227542992,6,0,False,195.99,91.0
227543304,3,1,True,69.29,94.0
227543311,13,2,False,41.97,100.0
227543342,2,1,True,68.99,94.0
227543639,3,0,False,119.99,86.0
227543684,15,2,True,27.99,94.0
227543693,13,2,True,43.39,94.0
227543710,13,0,False,189.95,93.0
227543801,8,0,False,79.99,100.0
227544006,1,1,False,99.0,93.0
227544030,7,1,True,87.62,98.0
227544060,3,1,True,1299.0,91.0
227544078,1,0,False,168.55,79.0
227544091,7,2,True,66.57,100.0
227544309,1,1,True,26.99,91.0
227544332,2,0,False,178.99,69.0
227544362,2,2,False,94.0,100.0
227544371,5,2,True,419.99,97.0
227544372,2,1,True,72.59,91.0
227544687,2,0,False,34.99,94.0
227544693,2,0,False,155.99,91.0
227544703,2,0,False,187.99,94.0
227544729,3,1,True,74.99,100.0
227544908,1,0,False,78.82,83.0
227544940,3,1,False,95.99,96.0
227545045,2,2,True,37.39,91.0
227545055,1,0,False,300.0,95.0
227545099,6,0,False,746.6,95.0
227545460,3,1,True,42.29,94.0
227545476,16,1,True,31.99,96.0
227545555,10,1,False,13.94,96.0
227545560,2,0,False,73.51,97.0
227545562,4,1,True,29.05,94.0
227545579,3,1,True,49.99,94.0
227545604,3,1,True,352.48,94.0
227545702,2,1,True,125.94,91.0
227545755,4,2,True,36.99,100.0
227545833,3,2,True,199.49,91.0
227545958,7,2,True,85.19,100.0
227546113,2,0,False,179.0,100.0
227546241,2,1,True,159.99,91.0
227546459,2,1,True,74.09,91.0
227546468,1,1,True,124.99,91.0
227546512,6,4,True,34.99,91.0
227546539,6,1,True,34.49,94.0
227546603,17,1,True,148.99,98.0
227546703,1,0,False,175.99,0.0
227546740,4,0,False,712.5,100.0
227546796,5,2,True,43.7,93.0
227546841,15,1,True,124.89,100.0
227546907,6,1,True,530.72,99.0
227547219,5,0,False,272.89,100.0
227547267,6,2,True,42.99,100.0
227547721,1,1,True,161.99,91.0
227547722,3,1,True,43.39,94.0
227547742,2,0,False,208.4,85.0
227547760,3,1,True,133.19,94.0
227547850,1,1,True,17.99,91.0
227547851,1,0,False,79.95,97.0
227547887,1,0,False,119.95,94.0
227547923,5,3,True,213.79,91.0
227548036,7,1,True,54.99,97.0
227548131,2,0,False,42.42,94.0
227548184,2,1,True,308.95,91.0
227548343,4,1,True,85.0,94.0
227548348,19,1,True,53.42,96.0
227548395,3,0,False,29.99,100.0
227548416,2,0,False,384.0,97.0
227548454,19,0,False,649.99,100.0
227548524,6,1,True,104.52,91.0
227548578,4,2,True,109.19,94.0
227548617,8,0,False,36.15,83.0
227548836,2,1,True,56.99,94.0
227548838,4,0,False,162.43,92.0
227548943,9,1,True,48.99,100.0
227549019,4,0,False,15.0,94.0
227549021,3,0,False,106.22,88.0
227549063,2,1,True,58.99,94.0
227549163,1,1,False,339.0,100.0
227549196,5,0,False,419.93,96.0
227549279,6,1,True,1171.5,91.0
227549286,10,1,True,90.99,100.0
227549364,1,1,False,299.99,99.0
227549394,4,0,False,63.0,85.0
227549405,4,0,False,143.57,88.0
227549621,2,1,True,59.29,94.0
227549625,9,2,True,124.98,91.0
227549705,1,0,False,415.0,80.0
227549744,1,1,True,196.83,91.0
227549958,4,4,True,47.99,100.0
227549961,1,1,True,289.99,91.0
227549981,3,1,True,221.89,100.0
227550021,5,2,True,149.0,94.0
227550028,11,4,False,16.0,100.0
227550093,9,1,True,47.95,96.0
227550102,3,2,True,79.09,94.0
227550128,1,1,True,397.19,91.0
227550277,7,0,False,49.97,91.0
227550355,1,1,True,111.69,91.0
227550403,4,1,True,70.71,94.0
227550681,1,1,False,54.99,97.0
227550689,2,1,True,125.61,91.0
227550755,2,1,True,53.99,91.0
227550802,1,0,False,357.84,84.0
227550940,6,0,False,76.97,95.0
227551046,14,2,True,57.99,100.0
227551079,7,1,True,92.99,100.0
227551143,11,1,True,129.99,100.0
227551171,2,1,False,395.0,92.0
227551250,1,0,False,74.99,96.0
227551266,4,0,False,160.0,100.0
227551308,2,1,True,147.0,91.0
227551357,7,2,True,35.1,96.0
227551367,2,0,False,73.27,96.0
227551369,1,0,False,219.95,99.0
227551520,7,2,True,18.96,97.0
227551570,1,1,False,34.99,87.0
227551584,6,2,True,209.99,91.0
227551585,5,1,True,54.0,91.0
227551679,15,1,True,379.95,94.0
227551681,9,1,True,26.5,98.0
227551766,4,2,True,90.0,98.0
227551777,1,0,False,267.99,0.0
227551783,1,0,False,314.99,90.0
227551798,1,1,False,89.99,96.0
227551819,1,1,True,176.9,91.0
227551823,5,2,True,279.95,100.0
227551908,16,0,False,29.99,93.0
227551922,1,1,True,36.45,91.0
227551931,1,1,True,186.25,91.0
227551958,8,0,False,116.46,100.0
227551959,2,1,True,38.99,91.0
227551964,11,0,False,92.89,92.0
227552009,1,0,False,199.0,87.0
227552015,3,1,True,79.99,94.0
227552061,1,1,False,64.77,83.0
227552090,6,0,False,104.97,100.0
227552102,1,1,True,133.99,91.0
227552112,4,3,True,55.05,100.0
227552128,3,3,True,117.2,91.0
227552264,5,0,False,171.74,100.0
227552387,2,2,True,39.99,91.0
227552395,8,1,True,320.63,98.0
227552481,1,0,False,199.99,83.0
227552499,7,0,False,40.96,100.0
227552504,2,0,False,265.0,68.0
227552644,15,0,False,32.99,100.0
227552835,6,2,True,87.59,91.0
227553266,13,2,True,30.57,100.0
227553331,3,2,True,157.62,99.0
227553346,2,1,True,31.39,91.0
227553349,7,0,False,362.99,100.0
227553535,1,0,False,119.92,79.0
227553643,3,2,False,28.9,100.0
227553649,5,2,True,92.0,91.0
227553729,10,0,False,47.12,88.0
227553965,3,2,True,176.49,94.0
227554094,1,0,False,44.38,84.0
227554143,2,2,True,19.99,99.0
227554185,17,2,True,57.88,100.0
227554241,4,2,True,52.39,100.0
227554489,8,2,True,48.0,100.0
227554495,8,1,True,39.95,99.0
227554616,3,0,False,125.84,90.0
227554636,3,2,False,39.99,98.0
227554652,10,1,True,37.69,94.0
227554705,3,2,True,133.3,100.0
227554764,4,2,True,27.99,98.0
227554853,2,2,True,55.0,91.0
227554935,2,1,True,209.66,94.0
227554961,4,2,True,104.49,99.0
227554974,1,0,False,378.95,74.0
227555052,7,3,True,184.95,100.0
227555181,2,0,False,359.0,93.0
227555283,1,1,True,179.99,91.0
227555440,1,1,True,24.76,91.0
227555699,11,0,False,279.99,94.0
227555805,2,1,True,98.0,91.0
227555964,2,2,True,58.92,91.0
227555965,2,0,False,1799.0,75.0
227556156,2,1,False,52.99,99.0
227556343,4,0,False,55.59,100.0
227556446,3,1,True,129.39,91.0
227556501,5,1,True,640.0,100.0
227556553,3,0,False,69.93,99.0
227556733,1,0,False,572.24,84.0
227556878,3,1,True,64.39,91.0
227556951,2,1,True,160.89,94.0
227556989,1,1,True,90.53,91.0
227557009,6,1,True,169.0,91.0
227557011,15,2,True,23.19,97.0
227557076,1,0,False,31.95,92.0
227557087,17,0,False,159.99,100.0
227557129,1,0,False,59.95,92.0
227557138,7,0,False,215.13,94.0
227557163,12,1,True,137.49,96.0
227557449,1,0,False,205.99,87.0
227557452,4,2,False,29.99,99.0
227557462,5,1,False,419.99,96.0
227557482,7,1,True,41.0,97.0
227557485,3,2,True,42.99,91.0
227557507,11,1,True,129.99,99.0
227557627,3,1,True,189.99,91.0
227557631,1,0,False,195.99,59.0
227557652,2,0,False,319.95,100.0
227557728,2,1,True,227.99,91.0
227557736,4,2,True,37.35,91.0
227557739,1,0,False,197.77,98.0
227557916,5,0,False,98.0,88.0
227558048,15,1,True,16.95,94.0
227558086,4,1,True,331.79,100.0
227558399,6,2,True,17.99,99.0
227558400,3,1,False,36.92,96.0
227558529,4,0,False,57.99,100.0
227558567,11,2,True,5.9,96.0
227558658,15,2,True,17.12,100.0
227558687,1,0,False,2999.95,85.0
227558770,1,1,False,36.99,86.0
227558872,9,2,True,219.99,92.0
227558905,1,0,False,94.9,83.0
227558910,13,0,False,22.13,94.0
227558920,8,1,True,499.0,98.0
227559003,1,0,False,449.66,51.0
227559011,10,0,False,55.99,97.0
227559014,1,1,False,159.99,98.0
227559030,2,0,False,239.99,83.0
227559293,7,1,True,69.99,95.0
227559337,6,0,False,128.83,97.0
227559347,2,0,False,42.3,90.0
227559348,6,2,True,17.29,96.0
227559350,6,1,True,41.95,92.0
227559389,1,0,False,32.34,69.0
227559458,5,0,False,338.15,97.0
227559469,5,1,True,189.99,91.0
227559501,2,1,True,79.95,91.0
227559502,1,1,False,83.97,100.0
227559591,5,2,True,269.99,91.0
227559674,5,1,False,108.15,95.0
227559677,4,1,True,208.19,92.0
227559788,6,2,True,85.24,95.0
227560190,4,1,True,199.0,91.0
227560213,6,1,True,499.0,91.0
227560230,19,2,True,124.89,97.0
227560255,6,1,False,83.0,100.0
227560299,9,1,True,51.45,91.0
227560341,3,1,True,36.99,96.0
227560465,1,0,False,314.44,93.0
227560514,10,1,True,37.0,100.0
227560577,4,1,True,67.08,100.0
227560693,2,2,False,22.99,100.0
227560750,5,3,True,15.69,99.0
227560814,3,1,True,89.79,91.0
227560818,2,1,True,86.09,94.0
227560842,2,1,True,24.99,100.0
227560849,8,0,False,86.1,94.0
227560944,5,2,True,39.49,91.0
227560964,15,1,True,234.79,96.0
227561047,1,1,False,249.99,99.0
227561068,1,0,False,67.55,70.0
227561107,2,1,True,63.99,91.0
227561149,9,1,True,18.19,91.0
227561204,4,2,True,56.99,100.0
227561370,2,1,True,7.98,91.0
227561372,6,1,True,106.03,97.0
227561377,1,0,False,264.0,97.0
227561382,11,2,True,33.9,95.0
227561508,14,6,False,15.99,100.0
227561552,5,2,True,162.49,91.0
227561621,2,2,False,189.99,100.0
227561628,11,6,True,279.9,100.0
227561683,1,0,False,130.0,89.0
227561701,2,2,True,79.79,91.0
227561704,3,0,False,36.6,93.0
227561845,4,0,False,100.34,96.0
227561853,2,2,True,26.5,91.0
227561876,2,2,True,37.23,91.0
227561932,19,6,True,51.99,100.0
227561999,1,1,True,163.99,91.0
227562066,1,1,True,36.99,91.0
227562139,2,1,True,16.99,97.0
227562168,6,1,True,48.89,96.0
227562216,1,0,False,171.93,69.0
227562403,2,0,False,142.49,86.0
227562406,1,0,False,51.99,71.0
227562636,7,0,False,185.0,81.0
227562693,1,0,False,118.96,90.0
227562744,3,0,False,294.99,89.0
227562767,2,0,False,149.86,84.0
227562820,16,1,True,269.99,100.0
227562824,9,1,False,384.04,98.0
227562834,1,0,False,71.99,91.0
227562838,6,0,False,119.0,95.0
227562864,11,1,True,56.69,100.0
227562914,2,0,False,89.99,100.0
227562923,6,0,False,29.5,97.0
227562928,3,1,True,150.99,91.0
227562977,19,6,False,58.0,100.0
227563023,6,2,False,89.0,100.0
227563059,7,1,False,159.95,100.0
227563065,1,0,False,36.99,97.0
227563077,5,1,True,61.69,97.0
227563090,11,2,True,53.29,100.0
227563126,4,1,True,77.99,91.0
227563188,4,1,True,909.94,91.0
227563212,14,0,False,22.27,100.0
227563230,10,0,False,40.33,100.0
227563242,3,0,False,110.98,93.0
227563302,6,1,False,79.95,99.0
227563315,3,0,False,79.99,92.0
227563322,2,0,False,49.91,90.0
227563441,12,3,True,29.99,100.0
227563474,2,1,True,40.89,91.0
227563476,4,0,False,82.55,92.0
227563481,11,2,True,190.62,93.0
227563489,9,1,False,219.99,100.0
227563500,1,0,False,197.77,98.0
227563547,2,1,True,137.89,94.0
227563635,4,0,False,57.8,97.0
227563724,6,0,False,46.97,100.0
227563764,10,2,True,230.6,100.0
227563876,1,0,False,20.41,96.0
227564015,1,1,False,64.99,98.0
227564026,1,0,False,1999.98,66.0
227564032,1,0,False,1099.5,100.0
227564056,5,1,True,93.26,91.0
227564342,9,2,True,182.95,96.0
227564391,2,2,True,116.99,91.0
227564550,1,1,False,54.99,99.0
227564583,3,0,False,74.95,96.0
227564587,11,4,False,98.96,100.0
227564590,7,0,False,199.99,98.0
227564612,7,3,False,39.98,100.0
227564615,4,1,False,48.14,96.0
227564672,7,0,False,56.99,98.0
227564696,9,0,False,356.01,88.0
227564713,3,0,False,64.99,96.0
227564715,1,0,False,222.22,98.0
227564778,4,1,True,65.42,91.0
227564814,3,0,False,399.95,98.0
227564827,8,3,True,45.99,100.0
227564857,5,0,False,68.95,96.0
227565156,1,1,True,114.99,91.0
227565254,19,0,False,65.5,100.0
227565392,2,0,False,65.21,89.0
227565420,2,0,False,35.29,92.0
227565465,19,0,False,45.99,100.0
227565479,2,1,True,68.99,94.0
227565524,4,1,False,50.53,100.0
227565627,7,0,False,13.04,100.0
227565825,5,1,True,559.0,95.0
227565832,4,1,True,17.57,93.0
227565884,10,0,False,229.0,100.0
227565931,1,1,True,161.99,91.0
227565977,14,2,True,120.89,94.0
227566025,3,1,True,249.99,97.0
227566033,3,0,False,193.47,98.0
227566066,3,1,False,43.99,96.0
227566074,2,1,True,115.47,93.0
227566105,5,1,True,130.0,97.0
227566249,11,4,True,91.89,100.0
227566251,3,0,False,60.61,96.0
227566297,18,7,False,66.99,100.0
227566340,1,1,True,79.99,91.0
227566345,5,1,True,160.38,91.0
227566393,1,0,False,130.97,93.0
227566470,2,2,True,31.4,91.0
227566481,7,1,True,169.39,97.0
227566483,15,0,False,33.65,100.0
227566532,15,0,False,234.98,100.0
227566653,7,0,False,79.99,91.0
227566782,2,2,True,49.99,91.0
227566843,8,1,True,39.99,100.0
227566850,7,2,False,70.9,100.0
227566931,3,0,False,549.0,91.0
227566933,3,0,False,89.78,50.0
227566939,6,2,True,56.85,99.0
227566940,19,2,True,113.47,97.0
227567032,9,1,True,37.59,97.0
227567062,8,0,False,1824.91,90.0
227567087,3,1,True,18.25,91.0
227567200,7,0,False,233.0,96.0
227567441,1,0,False,144.99,94.0
227567457,2,0,False,23.57,96.0
227567553,3,0,False,52.95,100.0
227567554,19,1,True,39.95,97.0
227567561,1,0,False,2198.96,86.0
227567631,1,0,False,199.99,84.0
227567701,2,0,False,139.99,100.0
227567829,6,1,True,498.52,97.0
227567961,1,1,True,107.59,91.0
227568018,6,1,True,329.99,94.0
227568113,1,0,False,23.99,97.0
227568180,10,1,True,213.0,98.0
227568211,19,1,True,133.13,91.0
227568228,2,1,False,50.98,98.0
227568342,4,0,False,67.53,93.0
227568380,2,1,True,262.29,94.0
227568406,6,0,False,88.0,83.0
227568426,8,1,True,59.7,100.0
227568430,13,2,True,189.99,99.0
227568436,2,0,False,156.68,100.0
227568506,13,2,True,249.99,100.0
227568510,2,0,False,279.99,91.0
227568550,3,1,True,58.99,94.0
227568564,1,0,False,159.98,0.0
227568711,1,1,True,149.99,91.0
227568719,1,1,True,104.99,91.0
227568830,1,0,False,149.99,96.0
227568831,3,1,True,71.39,91.0
227568846,2,1,False,53.99,95.0
227568867,7,1,True,549.0,91.0
227568956,3,3,True,28.74,100.0
227568957,7,2,True,32.09,100.0
227568966,3,2,True,268.79,94.0
227569005,3,2,False,299.99,99.0
227569050,16,1,False,159.06,98.0
227569069,1,1,True,89.89,91.0
227569078,3,1,True,40.09,94.0
227569176,2,1,True,21.43,91.0
227569275,2,2,True,155.79,91.0
227569280,4,1,True,48.49,100.0
227569298,5,1,True,29.69,92.0
227569339,1,0,False,109.99,89.0
227569477,1,1,True,41.99,91.0
227569480,5,0,False,299.0,100.0
227569495,3,2,True,169.99,91.0
227569710,12,0,False,442.95,100.0
227569979,3,0,False,1694.47,89.0
227569981,4,0,False,77.25,94.0
227570015,2,2,False,59.99,100.0
227570065,4,2,True,129.29,91.0
227570106,6,0,False,207.98,100.0
227570134,9,0,False,25.25,100.0
227570176,3,2,True,188.39,94.0
227570177,19,1,True,16.99,97.0
227570207,2,0,False,89.97,97.0
227570354,1,1,True,314.99,91.0
227570357,3,1,False,97.77,96.0
227570384,6,0,False,422.1,100.0
227570478,9,0,False,34.83,94.0
227570526,19,9,False,152.96,100.0
227570540,9,0,False,21.77,97.0
227570672,3,1,True,399.0,95.0
227570769,9,6,False,27.1,100.0
227570772,13,4,False,161.96,100.0
227570890,2,1,True,39.99,96.0
227570991,8,0,False,112.0,90.0
227571062,11,1,True,83.69,91.0
227571077,1,0,False,585.0,96.0
227571198,2,0,False,979.0,89.0
227571248,7,2,False,37.8,99.0
227571329,17,4,True,136.99,100.0
227571379,3,2,True,39.99,91.0
227571418,1,0,False,272.49,84.0
227571429,7,1,True,22.09,91.0
227571434,2,1,True,39.29,91.0
227571450,8,3,True,88.06,100.0
227571499,7,0,False,83.46,99.0
227571535,6,1,True,128.09,100.0
227571708,3,2,True,63.63,91.0
227571722,3,0,False,121.99,97.0
227572062,1,0,False,579.99,93.0
227572139,5,0,False,199.0,95.0
227572238,4,1,False,88.39,100.0
227572259,9,0,False,339.95,91.0
227572369,9,1,True,279.07,100.0
227572400,19,1,True,146.99,100.0
227572413,5,3,True,34.99,100.0
227572442,12,1,True,88.98,92.0
227572443,10,1,False,12.43,100.0
227572451,7,1,True,9.28,100.0
227572662,9,0,False,25.77,100.0
227572678,19,3,True,99.99,98.0
227572690,6,0,False,99.45,100.0
227572701,3,1,False,107.59,94.0
227572748,9,0,False,379.0,92.0
227572765,3,0,False,548.86,91.0
227572781,13,0,False,669.0,93.0
227572855,10,0,False,84.99,88.0
227572955,4,1,True,107.79,98.0
227573013,1,0,False,175.49,85.0
227573083,2,0,False,393.78,84.0
227573194,4,3,True,82.59,99.0
227573206,4,0,False,90.0,88.0
227573243,7,0,False,27.32,96.0
227573244,2,0,False,139.79,75.0
227573340,5,0,False,689.0,100.0
227573347,5,1,True,2919.99,93.0
227573419,10,1,True,103.89,92.0
227573472,2,0,False,211.6,93.0
227573490,5,1,True,61.99,97.0
227573540,6,0,False,169.99,89.0
227573580,3,1,True,179.99,91.0
227573651,7,1,False,107.0,100.0
227573655,18,15,False,13.49,100.0
227573701,13,1,True,59.69,100.0
227573739,2,1,False,38.95,99.0
227573802,14,0,False,533.0,100.0
227573851,3,0,False,111.99,93.0
227573873,1,1,True,56.22,91.0
227573933,1,0,False,134.99,96.0
227573977,10,4,True,18.0,100.0
227573994,9,4,True,20.49,100.0
227574031,7,0,False,5399.94,100.0
227574073,3,2,True,47.73,98.0
227574199,1,1,True,94.99,91.0
227574206,9,1,True,71.69,100.0
227574238,1,0,False,39.99,99.0
227574263,11,2,True,119.99,98.0
227574289,2,1,False,54.95,96.0
227574293,5,3,True,10.99,99.0
227574295,2,1,True,99.0,91.0
227574336,2,1,False,121.21,100.0
227574340,10,1,True,139.99,99.0
227574432,3,0,False,209.99,91.0
227574437,5,2,True,87.99,97.0
227574489,3,1,True,121.24,91.0
227574496,17,3,True,125.19,96.0
227574754,12,0,False,62.85,100.0
227574768,5,1,True,36.99,91.0
227574770,6,1,False,489.24,99.0
227574971,4,2,True,99.72,94.0
227575165,3,1,True,52.99,94.0
227575233,6,1,True,143.58,96.0
227575237,7,1,True,20.99,91.0
227575274,1,1,False,64.99,83.0
227575305,2,2,True,78.99,91.0
227575379,2,2,False,29.99,100.0
227575435,4,1,False,124.98,98.0
227575499,1,1,True,71.19,91.0
227575503,3,3,True,40.24,91.0
227575524,5,0,False,119.99,97.0
227575608,5,0,False,68.28,100.0
227575647,1,1,True,88.09,91.0
227575688,2,0,False,175.99,93.0
227575758,2,1,True,49.01,97.0
227575803,2,1,True,69.99,94.0
227575835,2,2,False,43.9,100.0
227575842,1,1,False,64.99,100.0
227576053,2,0,False,647.0,94.0
227576071,2,0,False,107.1,91.0
227576077,2,1,True,62.99,91.0
227576084,8,1,True,27.56,96.0
227576128,3,0,False,219.95,99.0
227576144,10,1,False,349.99,100.0
227576202,5,0,False,3799.0,91.0
227576576,6,4,False,32.93,100.0
227576646,7,0,False,188.0,100.0
227576730,1,0,False,89.99,100.0
227576749,4,3,True,35.99,100.0
227576765,2,1,True,38.19,92.0
227576771,1,1,True,60.39,91.0
227576817,6,1,True,584.0,93.0
227576831,1,0,False,580.0,93.0
227576850,8,1,False,32.5,96.0
227576868,1,0,False,76.46,83.0
227576876,2,0,False,649.94,100.0
227576897,5,1,True,34.99,97.0
227576932,14,1,True,38.79,91.0
227576938,8,0,False,71.25,100.0
227576951,19,0,False,71.82,100.0
227577010,11,0,False,38.25,100.0
227577022,4,2,True,50.81,98.0
227577084,2,1,False,401.59,100.0
227577086,2,1,True,41.99,91.0
227577115,1,1,False,89.0,92.0
227577141,4,1,False,91.99,100.0
227577150,4,0,False,75.55,96.0
227577281,19,0,False,359.96,97.0
227577435,1,0,False,449.0,92.0
227577440,8,1,True,1627.58,100.0
227577781,1,0,False,203.81,93.0
227577791,7,0,False,43.73,100.0
227577839,1,1,True,85.09,91.0
227577971,4,4,True,44.49,99.0
227577995,3,1,True,44.95,91.0
227578030,9,0,False,34.99,93.0
227578101,19,1,True,142.19,100.0
227578121,4,0,False,314.99,90.0
227578167,7,2,True,101.19,100.0
227578209,19,0,False,59.2,99.0
227578300,2,1,False,189.99,99.0
227578308,18,9,False,319.95,100.0
227578341,1,1,True,211.59,91.0
227578367,19,1,True,121.15,91.0
227578421,14,2,True,154.95,100.0
227578467,6,0,False,51.77,100.0
227578517,3,1,True,67.99,91.0
227578521,4,0,False,101.0,93.0
227578527,8,1,True,28.69,95.0
227578555,9,3,True,37.75,100.0
227578570,2,0,False,24.99,96.0
227578579,19,2,True,242.99,95.0
227578633,14,1,False,104.99,100.0
227578664,11,0,False,129.99,98.0
227578666,14,1,False,215.0,100.0
227578673,13,1,False,259.99,100.0
227578674,9,0,False,249.95,96.0
227578686,16,1,False,309.99,100.0
227578687,18,1,False,129.99,100.0
227578693,1,0,False,949.99,87.0
227578698,9,1,True,62.99,100.0
227578704,11,1,False,209.99,100.0
227578711,1,0,False,119.97,89.0
227578735,8,0,False,149.0,100.0
227578741,16,0,False,274.95,99.0
227578754,19,0,False,134.95,99.0
227578755,11,1,False,349.99,100.0
227578757,19,1,False,269.99,100.0
227578759,14,1,False,129.99,100.0
227578763,4,0,False,439.96,99.0
227578764,15,1,False,104.99,100.0
227578765,15,0,False,239.99,99.0
227578767,19,1,False,179.99,100.0
227578784,2,2,True,49.99,91.0
227578797,16,1,False,279.99,100.0
227578803,18,1,False,229.99,100.0
227578805,15,1,True,119.99,99.0
227578806,2,1,True,32.69,98.0
227578823,1,0,False,179.99,95.0
227578847,3,1,True,219.99,94.0
227578924,8,3,False,70.98,98.0
227578953,19,1,True,96.69,100.0
227578973,17,0,False,62.7,100.0
227578977,8,3,False,22.87,100.0
227578980,16,2,True,88.89,99.0
227578981,8,0,False,191.81,94.0
227578993,19,1,False,169.99,96.0
227578997,15,1,True,112.19,100.0
227579022,19,2,False,30.23,100.0
227579036,15,1,True,20.11,96.0
227579037,9,1,True,399.99,97.0
227579042,19,2,True,59.99,100.0
227579062,12,1,True,33.13,94.0
227579070,16,1,False,201.69,100.0
227579088,6,0,False,220.49,100.0
227579120,14,1,True,224.59,100.0
227579124,15,1,True,104.49,96.0
227579137,11,1,True,25.22,94.0
227579139,19,1,True,98.0,97.0
227579171,13,1,True,202.19,94.0
227579176,10,1,True,95.09,94.0
227579182,12,2,True,23.41,94.0
227579191,17,1,True,78.49,94.0
227579202,11,2,True,109.09,94.0
227579207,6,0,False,246.52,91.0
227579211,13,2,True,73.39,96.0
227579221,18,0,False,344.99,94.0
227579226,14,3,False,80.02,100.0
227579234,11,1,True,286.79,98.0
227579238,13,1,True,189.63,98.0
227579248,19,2,True,161.39,97.0
227579260,13,1,True,86.99,100.0
227579263,15,2,True,41.48,100.0
227579266,19,1,True,19.34,100.0
227579275,18,2,True,43.79,100.0
227579286,19,2,False,189.99,100.0
227579297,19,2,True,41.47,100.0
227579305,18,1,True,68.29,100.0
227579341,18,1,True,169.19,94.0
227579361,19,2,True,95.79,100.0
227579393,1,0,False,129.0,83.0
227579410,13,1,True,16.02,96.0
227579427,14,0,False,40.99,100.0
227579429,12,2,True,40.0,100.0
227579436,3,0,False,125.84,90.0
227579438,1,0,False,84.98,90.0
227579451,19,1,True,239.99,100.0
227579498,5,1,True,49.99,93.0
227579527,3,1,True,24.86,91.0
227579542,1,0,False,57.99,88.0
227579633,2,1,False,119.95,97.0
227579634,2,1,False,149.99,98.0
227579660,1,0,False,1856.98,66.0
227579727,5,0,False,20.67,96.0
227579734,19,1,True,158.86,94.0
227579758,7,0,False,149.99,97.0
227579785,16,0,False,459.99,94.0
227579787,4,0,False,459.99,92.0
227579854,4,1,True,699.0,92.0
227579863,10,0,False,60.63,100.0
227579890,19,1,True,147.99,91.0
227579896,7,1,True,178.99,100.0
227579922,1,1,True,54.99,91.0
227579951,19,1,True,153.42,94.0
227579989,19,2,True,169.19,94.0
227580078,1,1,True,92.59,91.0
227580132,19,1,True,29.11,96.0
227580150,4,1,True,44.99,91.0
227580217,4,2,True,71.05,98.0
227580223,3,1,True,39.99,95.0
227580234,2,1,False,149.7,96.0
227580245,8,1,True,68.95,100.0
227580282,17,2,True,72.8,100.0
227580285,2,1,False,308.77,99.0
227580298,7,1,True,54.49,94.0
227580315,12,0,False,71.26,100.0
227580346,18,1,True,79.99,97.0
227580362,2,1,True,83.72,91.0
227580396,19,6,True,158.54,100.0
227580405,1,0,False,59.99,75.0
227580429,1,0,False,65.09,80.0
227580484,3,1,False,129.0,99.0
227580504,4,0,False,289.0,95.0
227580566,2,0,False,116.0,92.0
227580586,6,0,False,146.48,97.0
227580785,4,2,True,114.91,100.0
227580791,19,2,True,153.49,93.0
227580812,7,1,True,61.25,98.0
227580910,5,2,True,50.89,97.0
227580918,19,0,False,599.99,94.0
227580949,8,5,False,8.98,100.0
227580974,13,2,True,55.75,98.0
227581036,11,1,True,70.51,91.0
227581104,16,1,True,56.79,100.0
227581137,2,1,True,370.0,98.0
227581193,5,0,False,1109.0,91.0
227581218,11,1,False,36.93,100.0
227581221,8,0,False,20.99,99.0
227581278,2,1,False,16.49,96.0
227581304,19,1,True,859.0,91.0
227581430,2,0,False,350.0,88.0
227581447,14,1,True,65.99,91.0
227581450,19,9,True,22.98,100.0
227581462,19,1,True,19.99,94.0
227581467,5,0,False,199.0,88.0
227581488,3,2,True,100.99,91.0
227581510,8,1,True,317.82,100.0
227581519,5,0,False,544.0,89.0
227581579,2,1,True,40.89,96.0
227581580,11,2,True,189.63,94.0
227581584,1,0,False,138.95,89.0
227581605,3,1,True,133.99,91.0
227581660,7,3,True,39.99,100.0
227581710,18,1,True,156.16,98.0
227581719,19,1,True,422.29,100.0
227581817,2,1,True,90.29,91.0
227581824,8,4,False,296.96,100.0
227581850,3,1,False,16.89,99.0
227581873,1,0,False,239.99,88.0
227581879,2,0,False,46.95,84.0
227581898,4,1,True,69.99,97.0
227581899,4,0,False,175.45,95.0
227581904,7,1,False,61.07,100.0
227581906,8,1,False,59.93,96.0
227581912,1,1,True,57.99,91.0
227581920,2,1,True,119.79,100.0
227581923,3,1,False,110.85,100.0
227581951,3,1,True,61.59,97.0
227581957,5,1,False,16.98,96.0
227581988,5,0,False,61.76,100.0
227582040,8,1,True,9.98,93.0
227582103,4,3,True,79.99,95.0
227582108,11,6,True,42.99,100.0
227582238,9,2,True,46.49,93.0
227582255,3,0,False,182.31,84.0
227582277,3,2,False,309.99,100.0
227582305,7,3,False,401.9,99.0
227582353,6,1,True,26.79,93.0
227582367,1,0,False,79.79,91.0
227582377,5,2,False,170.87,98.0
227582384,1,0,False,82.98,90.0
227582444,19,0,False,101.93,81.0
